,address,count,위도,경도
334,서울특별시 영등포구 대림동 650,2,37.4957573,126.899936
335,서울특별시 영등포구 여의도동 32,2,37.5267088,126.9238
336,서울특별시 영등포구 대림동 736-2,2,37.4957573,126.899936
337,서울특별시 영등포구 여의도동 23-9,2,37.5267088,126.9238
338,서울특별시 영등포구 여의도동 33,2,37.5267088,126.9238
339,서울특별시 영등포구 여의도동 52,2,37.5267088,126.9238
340,서울특별시 영등포구 여의도동 51,2,37.5267088,126.9238
341,서울특별시 영등포구 여의도동 23-8,2,37.5267088,126.9238
342,서울특별시 영등포구 여의도동 15-22,2,37.5267088,126.9238
343,서울특별시 영등포구 여의도동 23-3,2,37.5267088,126.9238
344,서울특별시 영등포구 여의도동 7,2,37.5267088,126.9238
345,서울특별시 영등포구 영등포동8가 32-26,2,37.52872,126.90411
346,서울특별시 영등포구 영등포동8가 35-1,2,37.52872,126.90411
347,서울특별시 영등포구 여의도동 44-36,2,37.5267088,126.9238
348,서울특별시 영등포구 여의도동 44-34,2,37.5267088,126.9238
349,서울특별시 영등포구 여의도동 14-23,2,37.5267088,126.9238
350,서울특별시 영등포구 여의도동 27-3,2,37.5267088,126.9238
351,서울특별시 영등포구 대림동 806-13,2,37.4957573,126.899936
352,서울특별시 영등포구 대림동 807-2,2,37.4957573,126.899936
353,서울특별시 영등포구 여의도동 14-11,2,37.5267088,126.9238
354,서울특별시 영등포구 여의도동 44-37,2,37.5267088,126.9238
355,서울특별시 영등포구 여의도동 13-33,2,37.5267088,126.9238
356,서울특별시 영등포구 여의도동 44-12,2,37.5267088,126.9238
357,서울특별시 영등포구 여의도동 13-32,2,37.5267088,126.9238
358,서울특별시 영등포구 여의도동 4-9,2,37.5267088,126.9238
359,서울특별시 영등포구 여의도동 42,2,37.5267088,126.9238
360,서울특별시 영등포구 여의도동 14-21,2,37.5267088,126.9238
361,서울특별시 영등포구 문래동3가 93-1,1,37.51702,126.89591
362,서울특별시 영등포구 문래동3가 96,1,37.51702,126.89591
363,서울특별시 영등포구 문래동3가 94-3,1,37.51702,126.89591
364,서울특별시 영등포구 문래동3가 93-2,1,37.51702,126.89591
365,서울특별시 영등포구 문래동3가 77-3,1,37.51702,126.89591
366,서울특별시 영등포구 대림동 669-2,1,37.4957573,126.899936
367,서울특별시 영등포구 문래동3가 9-2,1,37.51702,126.89591
368,서울특별시 영등포구 문래동3가 77-58,1,37.51702,126.89591
369,서울특별시 영등포구 문래동3가 83-4,1,37.51702,126.89591
370,서울특별시 영등포구 영등포동3가 8-1,1,37.51811,126.90866
371,서울특별시 영등포구 문래동3가 82-29,1,37.51702,126.89591
372,서울특별시 영등포구 대림동 669-3,1,37.4957573,126.899936
373,서울특별시 영등포구 대림동 669-5,1,37.4957573,126.899936
374,서울특별시 영등포구 영등포동3가 36,1,37.51811,126.90866
375,서울특별시 영등포구 대림동 669-1,1,37.4957573,126.899936
376,서울특별시 영등포구 영등포동3가 7-7,1,37.51811,126.90866
377,서울특별시 영등포구 문래동3가 77-7,1,37.51702,126.89591
378,서울특별시 영등포구 문래동3가 8-14,1,37.51702,126.89591
379,서울특별시 영등포구 대림동 690-3,1,37.4957573,126.899936
380,서울특별시 영등포구 문래동4가 40-2,1,37.514477,126.8898892
381,서울특별시 영등포구 영등포동8가 74-5,1,37.52872,126.90411
382,서울특별시 영등포구 대림동 607-1,1,37.4957573,126.899936
383,서울특별시 영등포구 문래동5가 1-1,1,37.51588,126.88411
384,서울특별시 영등포구 대림동 617-2,1,37.4957573,126.899936
385,서울특별시 영등포구 대림동 616-2,1,37.4957573,126.899936
386,서울특별시 영등포구 대림동 611,1,37.4957573,126.899936
387,서울특별시 영등포구 영등포동3가 32,1,37.51811,126.90866
388,서울특별시 영등포구 대림동 608-1,1,37.5048496,126.8968027
389,서울특별시 영등포구 대림동 605-1,1,37.4957573,126.899936
390,서울특별시 영등포구 대림동 665-6,1,37.4957573,126.899936
391,서울특별시 영등포구 대림동 604-178,1,0.0,0.0
392,서울특별시 영등포구 문래동5가 13-6,1,37.51588,126.88411
393,서울특별시 영등포구 문래동5가 14,1,37.51588,126.88411
394,서울특별시 영등포구 문래동5가 19-9,1,37.51588,126.88411
395,서울특별시 영등포구 대림동 1053-17,1,37.4957573,126.899936
396,서울특별시 영등포구 문래동5가 2,1,37.51588,126.88411
397,서울특별시 영등포구 문래동4가 9-11,1,37.514477,126.8898892
398,서울특별시 영등포구 대림동 623-2,1,37.4957573,126.899936
399,서울특별시 영등포구 문래동4가 8-4,1,37.514477,126.8898892
400,서울특별시 영등포구 영등포동8가 84,1,37.52872,126.90411
401,서울특별시 영등포구 문래동4가 6-8,1,37.514477,126.8898892
402,서울특별시 영등포구 문래동4가 6-11,1,37.514477,126.8898892
403,서울특별시 영등포구 영등포동8가 76-1,1,37.52872,126.90411
404,서울특별시 영등포구 영등포동3가 33,1,37.51811,126.90866
405,서울특별시 영등포구 대림동 649,1,37.4957573,126.899936
406,서울특별시 영등포구 문래동4가 43,1,37.514477,126.8898892
407,서울특별시 영등포구 문래동4가 40,1,37.514477,126.8898892
408,서울특별시 영등포구 문래동4가 34-11,1,37.514477,126.8898892
409,서울특별시 영등포구 문래동4가 21-23,1,37.514477,126.8898892
410,서울특별시 영등포구 문래동4가 10-21,1,37.514477,126.8898892
411,서울특별시 영등포구 대림동 650-6,1,37.4957573,126.899936
412,서울특별시 영등포구 문래동3가 98,1,37.51702,126.89591
413,서울특별시 영등포구 문래동3가 97-2,1,37.51702,126.89591
414,서울특별시 영등포구 문래동3가 77-13,1,37.51702,126.89591
415,서울특별시 영등포구 영등포동7가 23-1,1,0.0,0.0
416,서울특별시 영등포구 문래동3가 77-1,1,37.51702,126.89591
417,서울특별시 영등포구 대림동 777-3,1,37.4957573,126.899936
418,서울특별시 영등포구 영등포동6가 78-2,1,37.52153,126.90299
419,서울특별시 영등포구 대림동 779-10,1,37.4957573,126.899936
420,서울특별시 영등포구 영등포동6가 7,1,37.52153,126.90299
421,서울특별시 영등포구 문래동3가 2-2,1,37.51702,126.89591
422,서울특별시 영등포구 대림동 779-1,1,37.4957573,126.899936
423,서울특별시 영등포구 대림동 779,1,37.4957573,126.899936
424,서울특별시 영등포구 영등포동5가 24-1,1,37.52095,126.9066
425,서울특별시 영등포구 문래동2가 56-2,1,37.5128036,126.8929788
426,서울특별시 영등포구 문래동3가 54-11,1,37.51702,126.89591
427,서울특별시 영등포구 대림동 776-6,1,37.4957573,126.899936
428,서울특별시 영등포구 문래동3가 54-54,1,37.51702,126.89591
429,서울특별시 영등포구 대림동 776-5,1,37.4957573,126.899936
430,서울특별시 영등포구 문래동3가 54-8,1,37.51702,126.89591
431,서울특별시 영등포구 대림동 776-1,1,37.4957573,126.899936
432,서울특별시 영등포구 영등포동7가 156-25,1,0.0,0.0
433,서울특별시 영등포구 문래동2가 53-1,1,37.5128036,126.8929788
434,서울특별시 영등포구 대림동 693-5,1,37.4957573,126.899936
435,서울특별시 영등포구 문래동2가 24-2,1,37.5128036,126.8929788
436,서울특별시 영등포구 문래동1가 10-1,1,37.51217,126.89799
437,서울특별시 영등포구 대림동 808-2,1,37.4957573,126.899936
438,서울특별시 영등포구 문래동1가 23,1,37.51217,126.89799
439,서울특별시 영등포구 문래동1가 8-23,1,37.51217,126.89799
440,서울특별시 영등포구 문래동1가 94-2,1,37.51217,126.89799
441,서울특별시 영등포구 영등포동7가 209,1,0.0,0.0
442,서울특별시 영등포구 대림동 806-7,1,37.4957573,126.899936
443,서울특별시 영등포구 문래동2가 38-1,1,37.5128036,126.8929788
444,서울특별시 영등포구 대림동 785-1,1,37.4957573,126.899936
445,서울특별시 영등포구 문래동2가 35,1,37.5128036,126.8929788
446,서울특별시 영등포구 대림동 784-2,1,37.4957573,126.899936
447,서울특별시 영등포구 대림동 783-1,1,37.4957573,126.899936
448,서울특별시 영등포구 대림동 781,1,37.4957573,126.899936
449,서울특별시 영등포구 영등포동7가 43-7,1,0.0,0.0
450,서울특별시 영등포구 대림동 775,1,37.4957573,126.899936
451,서울특별시 영등포구 대림동 774-4,1,37.4957573,126.899936
452,서울특별시 영등포구 문래동3가 55-1,1,37.51702,126.89591
453,서울특별시 영등포구 도림동 255-3,1,37.50872,126.90113
454,서울특별시 영등포구 대림동 711,1,37.4957573,126.899936
455,서울특별시 영등포구 문래동3가 58-3,1,37.51702,126.89591
456,서울특별시 영등포구 영등포동7가 94-17,1,0.0,0.0
457,서울특별시 영등포구 대림동 698-3,1,37.4957573,126.899936
458,서울특별시 영등포구 영등포동4가 357-14,1,37.51777,126.90368
459,서울특별시 영등포구 문래동3가 58-98,1,37.51702,126.89591
460,서울특별시 영등포구 영등포동4가 315-7,1,37.51777,126.90368
461,서울특별시 영등포구 영등포동7가 44-4,1,37.5249647,126.9040847
462,서울특별시 영등포구 영등포동4가 184-1,1,37.51777,126.90368
463,서울특별시 영등포구 영등포동8가 32-10,1,37.52872,126.90411
464,서울특별시 영등포구 영등포동4가 104-1,1,37.51777,126.90368
465,서울특별시 영등포구 문래동3가 71,1,37.51702,126.89591
466,서울특별시 영등포구 영등포동8가 42-1,1,37.52872,126.90411
467,서울특별시 영등포구 문래동3가 76-1,1,37.51702,126.89591
468,서울특별시 영등포구 문래동3가 57-3,1,37.51702,126.89591
469,서울특별시 영등포구 문래동3가 56-3,1,37.51702,126.89591
470,서울특별시 영등포구 영등포동7가 94-14,1,0.0,0.0
471,서울특별시 영등포구 문래동3가 55-7,1,37.51702,126.89591
472,서울특별시 영등포구 대림동 736,1,37.4957573,126.899936
473,서울특별시 영등포구 영등포동7가 76-1,1,0.0,0.0
474,서울특별시 영등포구 문래동3가 55-6,1,37.51702,126.89591
475,서울특별시 영등포구 영등포동4가 423-98,1,0.0,0.0
476,서울특별시 영등포구 문래동3가 55-3,1,37.51702,126.89591
477,서울특별시 영등포구 영등포동4가 432-12,1,37.51777,126.90368
478,서울특별시 영등포구 영등포동4가 442-3,1,37.51777,126.90368
479,서울특별시 영등포구 대림동 770-10,1,37.4957573,126.899936
480,서울특별시 영등포구 영등포동7가 56-1,1,0.0,0.0
481,서울특별시 영등포구 영등포동7가 54-1,1,0.0,0.0
482,서울특별시 영등포구 영등포동4가 443,1,37.51777,126.90368
483,서울특별시 영등포구 영등포동7가 47-2,1,0.0,0.0
484,서울특별시 영등포구 영등포동4가 55,1,37.51777,126.90368
485,서울특별시 영등포구 문래동2가 36-14,1,37.5128036,126.8929788
486,서울특별시 영등포구 양평동3가 97-2,1,37.5282501,126.8914746
487,서울특별시 영등포구 문래동5가 3,1,37.51588,126.88411
488,서울특별시 영등포구 여의도동 13-25,1,37.5267088,126.9238
489,서울특별시 영등포구 여의도동 14-1,1,37.5267088,126.9238
490,서울특별시 영등포구 여의도동 14-15,1,37.5267088,126.9238
491,서울특별시 영등포구 여의도동 14-25,1,37.5267088,126.9238
492,서울특별시 영등포구 여의도동 14-27,1,37.5267088,126.9238
493,서울특별시 영등포구 여의도동 14-3,1,37.5267088,126.9238
494,서울특별시 영등포구 여의도동 14-31,1,37.5267088,126.9238
495,서울특별시 영등포구 여의도동 7-10,1,37.5267088,126.9238
496,서울특별시 영등포구 여의도동 14-34,1,37.5267088,126.9238
497,서울특별시 영등포구 여의도동 14-6,1,37.5267088,126.9238
498,서울특별시 영등포구 여의도동 15-27,1,37.5267088,126.9238
499,서울특별시 영등포구 여의도동 15-29,1,37.5267088,126.9238
500,서울특별시 영등포구 여의도동 16,1,37.5267088,126.9238
501,서울특별시 영등포구 여의도동 61-2,1,37.5267088,126.9238
502,서울특별시 영등포구 여의도동 17-10,1,37.5267088,126.9238
503,서울특별시 영등포구 여의도동 17-5,1,37.5267088,126.9238
504,서울특별시 영등포구 여의도동 18-1,1,37.5267088,126.9238
505,서울특별시 영등포구 여의도동 19-1,1,37.5267088,126.9238
506,서울특별시 영등포구 여의도동 55-1,1,37.5267088,126.9238
507,서울특별시 영등포구 여의도동 54-9,1,37.5267088,126.9238
508,서울특별시 영등포구 여의도동 13-31,1,37.5267088,126.9238
509,서울특별시 영등포구 여의도동 13-13,1,37.5267088,126.9238
510,서울특별시 영등포구 양평동6가 4-3,1,37.5418285,126.890214
511,서울특별시 영등포구 여의도동 13-11,1,37.5267088,126.9238
512,서울특별시 영등포구 양평동6가 82-1,1,37.5418285,126.890214
513,서울특별시 영등포구 양평동6가 83,1,37.5418285,126.890214
514,서울특별시 영등포구 영등포동1가 111-2,1,37.51509,126.91423
515,서울특별시 영등포구 양평동6가 89-1,1,37.5418285,126.890214
516,서울특별시 영등포구 양평동6가 90-1,1,37.5418285,126.890214
517,서울특별시 영등포구 영등포동1가 111-1,1,37.51509,126.91423
518,서울특별시 영등포구 양평동6가 94,1,37.5418285,126.890214
519,서울특별시 영등포구 영등포동 618-1,1,37.5222786,126.90785736304467
520,서울특별시 영등포구 양평동6가 99,1,37.5418285,126.890214
521,서울특별시 영등포구 양화동 1-22,1,37.5471911,126.8861329
522,서울특별시 영등포구 여의도동 84-9,1,37.5267088,126.9238
523,서울특별시 영등포구 여의도동 84-10,1,37.5267088,126.9238
524,서울특별시 영등포구 여의도동 84,1,37.5267088,126.9238
525,서울특별시 영등포구 여의도동 83-6,1,37.5267088,126.9238
526,서울특별시 영등포구 여의도동 81-8,1,37.5267088,126.9238
527,서울특별시 영등포구 여의도동 1-8,1,37.5267088,126.9238
528,서울특별시 영등포구 여의도동 10-2,1,37.5267088,126.9238
529,서울특별시 영등포구 여의도동 11,1,37.5267088,126.9238
530,서울특별시 영등포구 여의도동 8-2,1,37.5267088,126.9238
531,서울특별시 영등포구 여의도동 54-3,1,37.5267088,126.9238
532,서울특별시 영등포구 여의도동 54-1,1,37.5267088,126.9238
533,서울특별시 영등포구 여의도동 53-22,1,37.5267088,126.9238
534,서울특별시 영등포구 여의도동 53-12,1,37.5267088,126.9238
535,서울특별시 영등포구 여의도동 30-1,1,37.5267088,126.9238
536,서울특별시 영등포구 여의도동 44-25,1,37.5267088,126.9238
537,서울특별시 영등포구 여의도동 34-1,1,37.5267088,126.9238
538,서울특별시 영등포구 여의도동 34-10,1,37.5267088,126.9238
539,서울특별시 영등포구 여의도동 34-3,1,37.5267088,126.9238
540,서울특별시 영등포구 여의도동 34-6,1,37.5267088,126.9238
541,서울특별시 영등포구 여의도동 44-23,1,37.5267088,126.9238
542,서울특별시 영등포구 여의도동 44-22,1,37.5267088,126.9238
543,서울특별시 영등포구 여의도동 34-9,1,37.5267088,126.9238
544,서울특별시 영등포구 여의도동 35-2,1,37.5267088,126.9238
545,서울특별시 영등포구 여의도동 44-15,1,37.5267088,126.9238
546,서울특별시 영등포구 여의도동 36-1,1,37.5267088,126.9238
547,서울특별시 영등포구 여의도동 44-13,1,37.5267088,126.9238
548,서울특별시 영등포구 여의도동 37-1,1,37.5267088,126.9238
549,서울특별시 영등포구 여의도동 39,1,37.5267088,126.9238
550,서울특별시 영등포구 여의도동 43-5,1,37.5267088,126.9238
551,서울특별시 영등포구 여의도동 43-1,1,37.5267088,126.9238
552,서울특별시 영등포구 여의도동 43,1,37.5267088,126.9238
553,서울특별시 영등포구 여의도동 4-8,1,37.5267088,126.9238
554,서울특별시 영등포구 여의도동 44-27,1,37.5267088,126.9238
555,서울특별시 영등포구 여의도동 44-29,1,37.5267088,126.9238
556,서울특별시 영등포구 여의도동 29-1,1,37.5267088,126.9238
557,서울특별시 영등포구 여의도동 45-16,1,37.5267088,126.9238
558,서울특별시 영등포구 여의도동 53-1,1,37.5267088,126.9238
559,서울특별시 영등포구 여의도동 5-8,1,37.5267088,126.9238
560,서울특별시 영등포구 여의도동 5-6,1,37.5267088,126.9238
561,서울특별시 영등포구 여의도동 46-1,1,37.5267088,126.9238
562,서울특별시 영등포구 여의도동 23-6,1,37.5267088,126.9238
563,서울특별시 영등포구 여의도동 24-2,1,37.5267088,126.9238
564,서울특별시 영등포구 여의도동 45-2,1,37.5267088,126.9238
565,서울특별시 영등포구 여의도동 24-4,1,37.5267088,126.9238
566,서울특별시 영등포구 여의도동 25-11,1,37.5267088,126.9238
567,서울특별시 영등포구 여의도동 28-2,1,37.5267088,126.9238
568,서울특별시 영등포구 여의도동 25-14,1,37.5267088,126.9238
569,서울특별시 영등포구 여의도동 25-3,1,37.5267088,126.9238
570,서울특별시 영등포구 여의도동 25-6,1,37.5267088,126.9238
571,서울특별시 영등포구 여의도동 25-8,1,37.5267088,126.9238
572,서울특별시 영등포구 여의도동 27-1,1,37.5267088,126.9238
573,서울특별시 영등포구 여의도동 27-2,1,37.5267088,126.9238
574,서울특별시 영등포구 여의도동 45-12,1,37.5267088,126.9238
575,서울특별시 영등포구 여의도동 45-11,1,37.5267088,126.9238
576,서울특별시 영등포구 영등포동1가 13,1,37.51509,126.91423
577,서울특별시 영등포구 양평동6가 4-2,1,37.5418285,126.890214
578,서울특별시 영등포구 영등포동3가 2,1,37.51811,126.90866
579,서울특별시 영등포구 문래동6가 58,1,37.51938,126.88467
580,서울특별시 영등포구 양평동 502,1,37.5384352,126.89348681149838
581,서울특별시 영등포구 양평동3가 75-3,1,37.5282501,126.8914746
582,서울특별시 영등포구 양평동3가 78-24,1,37.5282501,126.8914746
583,서울특별시 영등포구 양평동3가 79-1,1,37.5282501,126.8914746
584,서울특별시 영등포구 양평동3가 79-4,1,37.5282501,126.8914746
585,서울특별시 영등포구 양평동3가 79-7,1,37.5282501,126.8914746
586,서울특별시 영등포구 양평동3가 80-2,1,37.5282501,126.8914746
587,서울특별시 영등포구 양평동3가 82-2,1,37.5282501,126.8914746
588,서울특별시 영등포구 양평동3가 85,1,37.5282501,126.8914746
589,서울특별시 영등포구 양평동3가 91,1,37.5282501,126.8914746
590,서울특별시 영등포구 여의도동 41-1,1,37.5267088,126.9238
591,서울특별시 영등포구 양평동4가 1-1,1,37.53689,126.89638
592,서울특별시 영등포구 영등포동2가 28-96,1,37.52125,126.91222
593,서울특별시 영등포구 양평동4가 133-1,1,37.53689,126.89638
594,서울특별시 영등포구 양평동4가 153-11,1,37.53689,126.89638
595,서울특별시 영등포구 양평동4가 156-1,1,37.53689,126.89638
596,서울특별시 영등포구 양평동4가 156-2,1,37.53689,126.89638
597,서울특별시 영등포구 양평동4가 159-1,1,37.53689,126.89638
598,서울특별시 영등포구 영등포동2가 11-25,1,37.52125,126.91222
599,서울특별시 영등포구 문래동6가 8,1,37.51938,126.88467
600,서울특별시 영등포구 문래동6가 57,1,37.51938,126.88467
601,서울특별시 영등포구 영등포동1가 17-9,1,37.51509,126.91423
602,서울특별시 영등포구 문래동6가 55-2,1,37.51938,126.88467
603,서울특별시 영등포구 영등포동2가 94-372,1,0.0,0.0
604,서울특별시 영등포구 문래동5가 32,1,37.51588,126.88411
605,서울특별시 영등포구 문래동5가 5-1,1,37.51588,126.88411
606,서울특별시 영등포구 문래동5가 6,1,37.51588,126.88411
607,서울특별시 영등포구 문래동5가 8-1,1,37.51588,126.88411
608,서울특별시 영등포구 문래동6가 1-1,1,37.51938,126.88467
609,서울특별시 영등포구 문래동6가 1-2,1,37.51938,126.88467
610,서울특별시 영등포구 영등포동2가 94-342,1,0.0,0.0
611,서울특별시 영등포구 문래동6가 33,1,37.51938,126.88467
612,서울특별시 영등포구 영등포동2가 94-139,1,37.52125,126.91222
613,서울특별시 영등포구 문래동6가 34-1,1,37.51938,126.88467
614,서울특별시 영등포구 문래동6가 38-1,1,37.51938,126.88467
615,서울특별시 영등포구 문래동6가 42-1,1,37.51938,126.88467
616,서울특별시 영등포구 문래동6가 44,1,37.51938,126.88467
617,서울특별시 영등포구 영등포동2가 5-2,1,37.52125,126.91222
618,서울특별시 영등포구 영등포동2가 466-1,1,37.52125,126.91222
619,서울특별시 영등포구 문래동6가 52,1,37.51938,126.88467
620,서울특별시 영등포구 문래동6가 54,1,37.51938,126.88467
621,서울특별시 영등포구 문래동6가 55-1,1,37.51938,126.88467
622,서울특별시 영등포구 양평동4가 19,1,37.53689,126.89638
623,서울특별시 영등포구 영등포동2가 11-16,1,37.52125,126.91222
624,서울특별시 영등포구 영등포동2가 1-3,1,37.52125,126.91222
625,서울특별시 영등포구 양평동4가 22-1,1,37.53689,126.89638
626,서울특별시 영등포구 영등포동1가 75-3,1,37.51509,126.91423
627,서울특별시 영등포구 양평동5가 24-1,1,37.53906,126.8928
628,서울특별시 영등포구 양평동5가 43-1,1,37.53906,126.8928
629,서울특별시 영등포구 양평동5가 44-1,1,37.53906,126.8928
630,서울특별시 영등포구 양평동5가 5-1,1,37.53906,126.8928
631,서울특별시 영등포구 양평동5가 51,1,37.53906,126.8928
632,서울특별시 영등포구 양평동5가 56-1,1,37.53906,126.8928
633,서울특별시 영등포구 양평동5가 62,1,37.53906,126.8928
634,서울특별시 영등포구 양평동5가 64-3,1,37.53906,126.8928
635,서울특별시 영등포구 양평동5가 70-3,1,37.53906,126.8928
636,서울특별시 영등포구 양평동5가 71-1,1,37.53906,126.8928
637,서울특별시 영등포구 영등포동1가 20-1,1,37.51509,126.91423
638,서울특별시 영등포구 양평동5가 77,1,37.540462,126.8967264
639,서울특별시 영등포구 양평동5가 77-1,1,37.53906,126.8928
640,서울특별시 영등포구 양평동5가 78-1,1,37.53906,126.8928
641,서울특별시 영등포구 양평동5가 9-1,1,37.53906,126.8928
642,서울특별시 영등포구 양평동5가 90-1,1,37.53906,126.8928
643,서울특별시 영등포구 양평동6가 1-1,1,37.5418285,126.890214
644,서울특별시 영등포구 영등포동1가 19-7,1,37.51509,126.91423
645,서울특별시 영등포구 양평동5가 121-5,1,37.53906,126.8928
646,서울특별시 영등포구 양평동5가 121-4,1,37.53906,126.8928
647,서울특별시 영등포구 양평동5가 114,1,37.53906,126.8928
648,서울특별시 영등포구 양평동4가 281,1,37.53689,126.89638
649,서울특별시 영등포구 양평동4가 233-3,1,37.53689,126.89638
650,서울특별시 영등포구 양평동4가 24,1,37.53689,126.89638
651,서울특별시 영등포구 양평동4가 24-1,1,37.53689,126.89638
652,서울특별시 영등포구 영등포동1가 97-3,1,37.51509,126.91423
653,서울특별시 영등포구 양평동4가 27-1,1,37.53689,126.89638
654,서울특별시 영등포구 양평동4가 275-1,1,37.53689,126.89638
655,서울특별시 영등포구 양평동4가 28,1,37.53689,126.89638
656,서울특별시 영등포구 양평동4가 28-3,1,37.53689,126.89638
657,서울특별시 영등포구 양평동4가 3-4,1,37.53689,126.89638
658,서울특별시 영등포구 양평동5가 108-2,1,37.53906,126.8928
659,서울특별시 영등포구 양평동4가 32-8,1,37.53689,126.89638
660,서울특별시 영등포구 영등포동1가 89,1,37.51509,126.91423
661,서울특별시 영등포구 양평동4가 79-2,1,37.53689,126.89638
662,서울특별시 영등포구 양평동4가 84-1,1,37.53689,126.89638
663,서울특별시 영등포구 영등포동1가 85,1,37.51509,126.91423
664,서울특별시 영등포구 양평동4가 98-3,1,37.53689,126.89638
665,서울특별시 영등포구 영등포동1가 79-1,1,37.51509,126.91423
666,서울특별시 영등포구 양평동5가 106-1,1,37.53906,126.8928
667,서울특별시 영등포구 영등포동8가 87-1,1,37.52872,126.90411
